comune_key,date,assigned_model,beta_mixed,beta_gamm,beta_prophet,model_beta
arnad,2025-06-01,Mixed,0.08175485875634635,0.11515307809339244,NA,0.08175485875634635
arnad,2025-07-01,Mixed,0.08175485875634635,0.12456986759722206,NA,0.08175485875634635
arnad,2025-08-01,Mixed,0.08175485875634635,0.13889136792992815,NA,0.08175485875634635
arnad,2025-09-01,Mixed,0.08175485875634635,0.10549950016734763,NA,0.08175485875634635
arvier,2025-01-01,Mixed,0.048838751134405764,0.13415351041916845,NA,0.048838751134405764
arvier,2025-02-01,Mixed,0.048838751134405764,0.14427740883321083,NA,0.048838751134405764
arvier,2025-03-01,Mixed,0.048838751134405764,0.11156054675888984,NA,0.048838751134405764
arvier,2025-04-01,Mixed,0.048838751134405764,0.08574652029362086,NA,0.048838751134405764
arvier,2025-05-01,Mixed,0.048838751134405764,0.09854597521619189,NA,0.048838751134405764
arvier,2025-06-01,Mixed,0.048838751134405764,0.13927268052753525,NA,0.048838751134405764
arvier,2025-07-01,Mixed,0.048838751134405764,0.1714432380691109,NA,0.048838751134405764
arvier,2025-08-01,Mixed,0.048838751134405764,0.17037559710098307,NA,0.048838751134405764
arvier,2025-09-01,Mixed,0.048838751134405764,0.11035664323539982,NA,0.048838751134405764
ayas,2025-01-01,Prophet,0.10382934130078139,0.17806097755385106,0.20249584384304084,0.20249584384304084
ayas,2025-02-01,Prophet,0.10382934130078139,0.17908168641156352,0.20249449846333606,0.20249449846333606
ayas,2025-03-01,Prophet,0.10382934130078139,0.17951961374946723,0.20249400341944218,0.20249400341944218
ayas,2025-04-01,Prophet,0.10382934130078139,0.18468985022088358,0.20242453339767832,0.20242453339767832
ayas,2025-05-01,Prophet,0.10382934130078139,0.18328772770624266,0.2024174504508649,0.2024174504508649
ayas,2025-06-01,Prophet,0.10382934130078139,0.18356858179414973,0.20248783730742406,0.20248783730742406
ayas,2025-07-01,Prophet,0.10382934130078139,0.17379081471244687,0.20250041052280413,0.20250041052280413
ayas,2025-08-01,Prophet,0.10382934130078139,0.17375884387273877,0.2025004941760965,0.2025004941760965
ayas,2025-09-01,Prophet,0.10382934130078139,0.18851554754264654,0.20247022696373027,0.20247022696373027
aymavilles,2025-01-01,Mixed,0.06223761797969346,0.12611236880297308,NA,0.06223761797969346
aymavilles,2025-02-01,Mixed,0.06223761797969346,0.12272917785198328,NA,0.06223761797969346
aymavilles,2025-03-01,Mixed,0.06223761797969346,0.11306060232538057,NA,0.06223761797969346
aymavilles,2025-04-01,Mixed,0.06223761797969346,0.08967073401536164,NA,0.06223761797969346
aymavilles,2025-05-01,Mixed,0.06223761797969346,0.10446978829365484,NA,0.06223761797969346
