"obs_id","comune_key","energy_residual","tourism_shock","u_energy","u_tourism","energy_upper_90","tourism_upper_90","joint_upper_90","energy_upper_95","tourism_upper_95","joint_upper_95"
4175,"pontey",-0.0355171547690336,-0.679156695883037,0.341591718988631,0.224503648396403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4176,"pontey",-0.0262282714508366,-0.332460727252692,0.37909384014933,0.342949261836077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4177,"pontey",-0.00939958091705329,-0.697536391942164,0.446292211097913,0.220431019854064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4178,"pontey",-0.0177738029036227,-0.903799712179388,0.411844561343967,0.165959613100288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4179,"pontey",-0.017164343392011,-0.81010505557457,0.414050568471067,0.192431698625488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4180,"pontey",-0.0268125588532691,-0.012051586976736,0.37688783302223,0.482267096555235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4181,"pontey",0.0330224895413398,-0.173064112428819,0.622094009842186,0.413202104191414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4182,"pontey",-0.0999832586110863,-0.959355168200539,0.157305277447819,0.152723570337689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4183,"pontey",-0.0478624570145865,-0.882846675436321,0.29933819786187,0.172068555913796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4184,"pontey",-0.0512185429893588,-0.261244399791887,0.286441540811132,0.372984897335822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4185,"pontey",0.0982199460550675,-1.27993267839431,0.832513151196335,0.100797556422875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4186,"pontey",0.0981187271141053,-0.904297866737462,0.832173765484473,0.165789920244358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4187,"pontey",-0.0575549197283287,-0.817801777609866,0.265908705243509,0.19073477006618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4188,"pontey",0.0405705796330178,-0.228879134803119,0.649414559647039,0.38808756151366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4189,"pontey",0.0583287896533999,-0.982428539668481,0.712370609197353,0.14848124893942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4190,"pontey",-0.0247830421061508,-0.758617881915501,0.384184625827253,0.205667741388088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4191,"pontey",0.169234132496831,-0.575939862498176,0.94009842185644,0.254539283896148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4192,"pontey",0.236251836654267,-0.597833715576426,0.969455285932462,0.249278805362294,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
4193,"pontey",0.157257019407128,-0.229552755161249,0.927371457661632,0.387578482945868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4194,"pontey",0.136520642746154,-0.440242484747113,0.903784150687256,0.305277447819447,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4195,"pontey",0.140305787941349,-1.28915916273416,0.908535550653317,0.0992703207194977,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4196,"pontey",-0.00631419415610068,-0.813677603586707,0.461394875275751,0.191752927201765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4197,"pontey",0.0977748205914306,-1.62329582743746,0.830985915492958,0.0639742066858985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4198,"pre saint didier",0.00803500561928239,1.21417664754116,0.520787374851519,0.888511793653487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4199,"pre saint didier",-0.020530447615041,1.45973039329115,0.401493297132191,0.931613779059902,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4200,"pre saint didier",-0.0494719463682038,1.83453156937849,0.292211097912778,0.972849143051078,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4201,"pre saint didier",-0.0520552410571113,1.98776217732048,0.283556762260309,0.98438825725437,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4202,"pre saint didier",0.0309058653674477,1.48182270045732,0.614966909893094,0.935347021890378,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4203,"pre saint didier",-0.105596405322844,1.20424427713656,0.145257084676735,0.885966400814526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4204,"pre saint didier",0.00478198839524779,0.574685311701498,0.507381639232988,0.721703716273545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4205,"pre saint didier",0.12366877390305,0.647497471704842,0.886305786526387,0.748854573222467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4206,"pre saint didier",0.0345756751021487,1.17597327133715,0.628202952655693,0.881724079416257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4207,"pre saint didier",0.00834963926220667,1.17423262577284,0.522823689122688,0.881554386560326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4208,"pre saint didier",-0.0870233567403513,1.49471035151864,0.184456134396742,0.937213643305617,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4209,"pre saint didier",0.0295555869844986,1.75336612512394,0.608518581367724,0.966909893093501,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4210,"pre saint didier",0.0214852784073294,2.46352667486816,0.576616324452741,0.995927371457662,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4211,"pre saint didier",-0.00778734817474991,2.35689706822143,0.45460716103852,0.994060750042423,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4212,"pre saint didier",-0.10397837297967,1.78281171938138,0.148990327507212,0.969115900220601,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4213,"pre saint didier",-0.118938078995503,-1.58970882682727,0.123366706261666,0.0668589852367215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4214,"pre saint didier",0.0513265250630823,-0.168089640920793,0.687765145087392,0.415577804174444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4215,"pre saint didier",0.106038542180986,1.24437257865424,0.852706601052096,0.893432886475479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4216,"pre saint didier",-0.0310749808937025,1.4879496351465,0.360767011708807,0.936025793314102,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4217,"pre saint didier",0.0395595685401489,1.55047519492507,0.646360088240285,0.945189207534363,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4218,"pre saint didier",-0.0630868500672559,1.83414419409419,0.249957576786017,0.972679450195147,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4219,"pre saint didier",0.0507988746336334,1.89918484367556,0.6850500593925,0.976752078737485,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4220,"pre saint didier",-0.29798396062429,0.593668219262195,0.0285083997963686,0.727642966231122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4221,"pre saint didier",-0.108953342338543,0.479063492954069,0.139148141863228,0.688783302222976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4222,"pre saint didier",-0.0109120787653154,0.316770891745451,0.43899541829289,0.623960631257424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4223,"pre saint didier",-0.0963199677173332,0.8882634679916,0.164432377396912,0.811810622772781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4224,"pre saint didier",-0.137326136403203,0.823805171449011,0.100288477855082,0.796877651450874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4225,"pre saint didier",-0.0924636463991853,0.820890096376366,0.173765484473104,0.795859494315289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4226,"pre saint didier",0.0619419168654574,1.2281524951739,0.729000509078568,0.890378415068726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4227,"pre saint didier",-0.0741097392075307,1.67131962446645,0.216358391311726,0.959273714576616,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4228,"pre saint didier",0.00140909256835187,1.22192344002211,0.493297132190735,0.889529950789072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4229,"pre saint didier",0.0725844461383023,1.34731491267352,0.762599694552859,0.914305107754964,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4230,"pre saint didier",-0.0526198354410443,1.96260070504893,0.28152044798914,0.983030714406923,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4231,"pre saint didier",0.00932513667549451,2.3628781813315,0.526726624809095,0.994569828610215,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4232,"pre saint didier",-0.0226733813533819,2.69337394316513,0.392160190055999,0.999490921432208,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4233,"pre saint didier",0.133903530098628,2.63365794880806,0.900899372136433,0.998812150008485,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4234,"pre saint didier",0.038644388803295,1.41033637706108,0.643984388257254,0.924826064822671,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4235,"pre saint didier",0.0019820740262535,1.35371866313076,0.495333446461904,0.914983879178687,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4236,"pre saint didier",0.19310196779368,1.59835077728989,0.957407093161378,0.950619378924147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4237,"pre saint didier",0.0158634642357427,1.96998195810226,0.552350246054641,0.983370100118785,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4238,"pre saint didier",-0.0493222417669692,1.99746813113281,0.292550483624639,0.984727642966231,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4239,"pre saint didier",-0.0178354649824506,1.30676575824785,0.411674868488037,0.904972000678771,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4240,"pre saint didier",-0.00760808089254184,0.826191516444047,0.455795011030036,0.797726115730528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4241,"pre saint didier",0.0606763602024518,0.740856129357153,0.721873409129476,0.774138808756151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4242,"pre saint didier",-0.0158501937755009,0.891701428260131,0.41914135414899,0.812659087052435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4243,"pre saint didier",-0.0742749631088842,1.79677141926832,0.215340234176141,0.969964364500255,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4244,"pre saint didier",-0.214034837972608,1.56467094912075,0.052095706770745,0.947564907517394,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4245,"pre saint didier",0.0146776499465844,1.67264975835791,0.546580688952995,0.959613100288478,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4246,"pre saint didier",0.00639108767743224,1.39425741337521,0.513829967758357,0.92245036483964,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4247,"pre saint didier",-0.0661503614644463,1.51339399393037,0.238757848294587,0.939928729000509,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4248,"pre saint didier",-0.0676933826630641,1.69369830150467,0.235194298320041,0.961819107415578,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4249,"pre saint didier",-0.0432734878227041,1.82978735134545,0.314440862039708,0.972000678771424,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4250,"pre saint didier",0.00305586518608969,1.71937191643388,0.49889699643645,0.964364500254539,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4251,"pre saint didier",-0.0296712032349209,1.1543617589393,0.366197183098592,0.877142372306126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4252,"pre saint didier",0.0292779487968939,0.685297986491772,0.60750042423214,0.759036144578313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4253,"pre saint didier",0.0111692791426048,0.552216874912439,0.534193110470049,0.712370609197353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4254,"pre saint didier",-0.0786529644304039,1.2100522478393,0.204479891396572,0.887833022229764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4255,"pre saint didier",0.0220674466043125,1.54285505004766,0.578143560156117,0.944171050398778,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4256,"pre saint didier",-0.0316781266893091,1.36807424875558,0.358051926013915,0.917359579161717,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4257,"pre saint didier",0.0204540383615832,1.71923553945253,0.572204310198541,0.964194807398609,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4258,"pre saint didier",-0.0174477382172586,1.4898747617231,0.413202104191414,0.936365179025963,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4259,"pre saint didier",-0.0474666757492272,1.49802663280036,0.301035126421178,0.937553029017478,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4260,"pre saint didier",-0.00186998790600867,1.60199570640863,0.479212625148481,0.95129815034787,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4261,"pre saint didier",-0.108110704964062,1.73971781329797,0.141184456134397,0.965722043101985,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4262,"pre saint didier",-0.0312608916659833,1.40286375908632,0.35923977600543,0.923129136263363,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4263,"pre saint didier",-0.119456753476818,0.705531648842983,0.122178856270151,0.76497539453589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4264,"pre saint didier",-0.0105400880896198,0.48796655361843,0.440183268284405,0.691159002206007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4265,"pre saint didier",0.0837676439816324,0.761369838327096,0.79602918717122,0.781774987273036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4266,"pre saint didier",-0.0599983017980747,0.662790247813128,0.258781605294417,0.752248430341083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4267,"pre saint didier",0.0395628953896612,1.32008834430841,0.646529781096216,0.908365857797387,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4268,"pre saint didier",-0.124875219613523,1.4698071484003,0.114712370609197,0.933650093331071,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4269,"pre saint didier",0.0372681124169532,1.68138441924384,0.63855421686747,0.96012217885627,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4270,"pre saint didier",0.0858198759871609,1.27696017057261,0.803325979976243,0.900729679280502,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4271,"pre saint didier",0.0702096606499651,1.33603504881838,0.756490751739352,0.912608179195656,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4272,"pre saint didier",0.116797594790187,1.62368672818457,0.874596979467164,0.95333446461904,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4273,"pre saint didier",-0.0288375472257307,1.70862099984832,0.369421347361276,0.963685728830816,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4274,"pre saint didier",0.0768628118701002,1.5496558336999,0.776684201595113,0.945019514678432,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4275,"pre saint didier",0.0599078224652114,1.19490141697112,0.71830985915493,0.884269472255218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4276,"pre saint didier",0.108301980292381,0.33022945867359,0.857797386730019,0.630748345494655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4277,"pre saint didier",0.14312980739599,0.442059421609229,0.912777872051587,0.6762260308841,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4278,"pre saint didier",-0.244454351007123,0.669355754536494,0.0398778211437298,0.754793823180044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4279,"quart",0.0242510649636518,-0.897455405140107,0.584252502969625,0.168165620227388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4280,"quart",-0.0302019472647306,-0.770928662832352,0.363482097403699,0.202952655693195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4281,"quart",0.0509254668749914,-0.341291763190515,0.685898523672153,0.339725097573392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4282,"quart",-0.00147030192940711,-0.00549267185930463,0.480400475139997,0.484812489394197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4283,"quart",0.13154247900491,-0.362645797548492,0.897675207873749,0.331749533344646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4284,"quart",-0.0281399125599151,-0.650625018233546,0.372306125912099,0.234176141184456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4285,"quart",-0.0230171926637901,-1.21248562511271,0.390972340064483,0.110130663499067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4286,"quart",-0.0324734286797295,-1.17496679188164,0.353809604615646,0.11742745630409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4287,"quart",0.126151268062506,-0.806605408355658,0.889529950789072,0.193110470049211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4288,"quart",0.0641280431064928,-0.358473593972581,0.736636687595452,0.333446461903954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4289,"quart",-0.0511233567458671,-0.386012429605242,0.286611233667063,0.323434583404039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4290,"quart",-0.0793957840152242,-0.238904225430309,0.202782962837265,0.38350585440353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4291,"quart",0.0644569881945412,0.257377977436428,0.738163923298829,0.598167317155948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4292,"quart",-0.0378687054541231,0.227712230589169,0.332428304768369,0.583743424401833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4293,"quart",0.0359525684761337,-0.326474915000272,0.633972509757339,0.344815883251315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4294,"quart",-0.0632549121440444,-1.16498426100987,0.249278805362294,0.118954692007466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4295,"quart",0.0454106267433314,-0.245564184969515,0.667062616663838,0.379263533005261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4296,"quart",-0.0158009178563887,-0.177966134480997,0.419311047004921,0.410317325640591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4297,"quart",-0.00925179999200765,-0.366757327363009,0.446801289665705,0.329713219073477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4298,"quart",0.0238394538473621,-0.468817157532683,0.582725267266248,0.294586797895809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4299,"quart",0.0973981243310771,-0.00171135365881608,0.830307144069235,0.487357882233158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4300,"quart",0.118810535110802,0.169043963454172,0.878499915153572,0.559986424571526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4301,"quart",-0.0772499715084045,0.13149253555236,0.207534362803326,0.544204988969964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4302,"quart",0.0630982550510701,-0.553245227644762,0.732394366197183,0.262514848124894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4303,"quart",0.0417299238950779,-1.06896953403505,0.653487188189377,0.134905820464958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4304,"quart",-0.0306698462613149,-0.569228644646106,0.361954861700322,0.256914983879179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4305,"quart",0.0738327534646999,-0.292888707272477,0.767011708807059,0.357882233157984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4306,"quart",0.0272003774329992,-0.423360008450416,0.599524860003394,0.310537926353301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4307,"quart",0.0773837667172064,-0.406029035235542,0.778890208722213,0.315968097743085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4308,"quart",-0.0102576215677832,-0.231155936460037,0.441371118275921,0.386390632954353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4309,"quart",-0.0609675183473417,-0.70789834624301,0.256066519599525,0.217546241303241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4310,"quart",-0.0112020541722,-0.536473350286606,0.437977261157305,0.269472255218055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4311,"quart",0.0461399150792925,0.175582767887167,0.669777702358731,0.563549974546072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4312,"quart",0.0742391114642391,0.515310164204465,0.768199558798575,0.700831494994061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4313,"quart",-0.0251067507987184,0.626015586631226,0.383166468691668,0.741048701849652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4314,"quart",-0.0269869939674638,0.60828394783316,0.376548447310368,0.734091294756491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4315,"quart",-0.0113106699039012,-0.724815237801193,0.437637875445444,0.213982691328695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4316,"quart",-0.0772953622815287,-0.763738355722221,0.207364669947395,0.204649584252503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4317,"quart",0.0927939901681949,-0.588221696138602,0.819955879857458,0.251315119633463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4318,"quart",-0.032506875900534,0.0839533869957129,0.353639911759715,0.522484303410826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4319,"quart",0.0986544741862598,0.349898407167598,0.834040386899711,0.637705752587816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4320,"quart",-0.018257617521412,-0.613978455620573,0.409808247072798,0.244866791108094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4321,"quart",-0.0253897344001128,-0.820149579043171,0.381130154420499,0.189037841506873,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4322,"quart",0.00978108257358556,-0.977952121356338,0.528084167656542,0.149669098930935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4323,"quart",0.0781203430989468,-0.874636445056455,0.781096215849313,0.174953334464619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4324,"quart",0.0311564324188485,0.0850184528869535,0.615645681316817,0.52333276769048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4325,"quart",-0.0673381471666481,-0.224083675589159,0.236212455455625,0.390972340064483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4326,"quart",-0.0203471593770033,-0.200134687375756,0.402002375699983,0.402681147123706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4327,"quart",0.0320950950576506,-0.622935693136035,0.618869845579501,0.241812319701341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4328,"quart",-0.0423465472813636,-0.612948622040878,0.31698625487867,0.245715255387748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4329,"quart",0.0319956740244667,-0.437410714502662,0.61853045986764,0.307483454946547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4330,"quart",-0.0326354885424944,0.0931174392358861,0.353300526047853,0.528762939080265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4331,"quart",0.0137683958574222,0.14041435068503,0.543695910402172,0.547938231800441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4332,"quart",-0.0962512479261441,-0.474983149659489,0.164771763108773,0.292211097912778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4333,"quart",-0.082437141442691,-0.975766501420893,0.194298320040726,0.150517563210589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4334,"quart",-0.0440714279156946,-1.1883160190506,0.311386390632954,0.114203292041405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4335,"quart",0.0212179924724705,-0.556699642427059,0.575258781605294,0.260987612421517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4336,"quart",0.0988127006121164,-0.194090385359966,0.834719158323435,0.404887154250806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4337,"quart",-0.0273799257573959,-0.493384569752756,0.375360597318853,0.285423383675547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4338,"quart",-0.0807326948537419,-0.241229779394445,0.199389105718649,0.381808925844222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4339,"quart",-0.030677545681062,-0.540017478353664,0.361785168844392,0.267775326658748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4340,"quart",-0.0394075537233824,-0.5385960612977,0.327167826234516,0.268114712370609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4341,"quart",-0.0180012523852753,-0.422207712189637,0.410826404208383,0.311047004921093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4342,"quart",-0.0380032110486059,-0.0274603194406435,0.331410147632785,0.475479382318004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4343,"quart",0.00402293594470216,-0.144425789038187,0.504496860682165,0.426947225521806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4344,"quart",-0.058545695031988,-0.879672303986591,0.263193619548617,0.173086713049381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4345,"quart",-0.0188437984739327,-1.03352620483252,0.407602239945698,0.141523841846258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4346,"quart",-0.0367557525346598,-0.736561778753076,0.335991854742915,0.210928219921941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4347,"quart",0.0730615482111414,-0.985349794480365,0.764466315968098,0.147802477515697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4348,"quart",0.100296916489372,-0.266301777695234,0.839640251145427,0.370439504496861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4349,"quart",-0.0563997835215382,-0.228394988848717,0.269981333785848,0.388426947225522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4350,"quart",-0.0288747816839923,-0.144416768728022,0.369251654505345,0.427116918377736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4351,"quart",0.0686476188109104,-0.666802642462916,0.75173935177329,0.229764126930256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4352,"quart",0.0141057499212476,-0.514648316760417,0.544544374681826,0.276769048023078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4353,"quart",0.067955240372056,-0.356065884549352,0.749024266078398,0.334125233327677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4354,"quart",-0.0210852970152331,-0.160571298194893,0.398947904293229,0.41914135414899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4355,"quart",0.070531677347379,0.120494997150748,0.756999830307144,0.538605124724249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4356,"quart",0.0958806397218943,-0.2892527670234,0.827252672662481,0.359070083149499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4357,"quart",0.0133522528638998,-1.10158153819066,0.541998981842864,0.129645341931105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4358,"quart",0.0737450758294891,-1.00665160430606,0.766672323095198,0.144748006108943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4359,"quart",-0.265239530389117,-0.879493703595912,0.0352961140335992,0.173426098761242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4360,"rhemes notre dame",-0.0757744724845484,1.52153013085378,0.211437298489734,0.941965043271678,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4361,"rhemes notre dame",-0.0682706096821537,1.95857377314248,0.233497369760733,0.982861021550993,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4362,"rhemes notre dame",0.0241336806623949,2.19167590358427,0.583573731545902,0.990836585779739,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4363,"rhemes notre dame",-0.399515388445103,1.6627437259788,0.0145935856100458,0.958085864585101,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4364,"rhemes notre dame",-0.236114376475541,0.199333630698259,0.0427625996945529,0.571355845918887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
