rep,date,arrivals,comune_key,comune_nome,share,arrivals_comune,totale_arrivi,tourism_multiplier
8,2025-08-01,224774.916575542,introd,Introd,0.00310705555199379,698.388152494977,803,0.869723726643807
8,2025-08-01,224774.916575542,issime,Issime,3.5351943686677e-4,79.4623019295616,98,0.8108398156077715
8,2025-08-01,224774.916575542,issogne,Issogne,5.4175816151957e-4,121.773645559681,137,0.888858726713
8,2025-08-01,224774.916575542,jovencan,Jovençan,0.00299433598817077,673.051621940226,812,0.8288813078081602
8,2025-08-01,224774.916575542,la salle,La Salle,0.0142766220568639,3209.02653181213,3927,0.8171699851826153
8,2025-08-01,224774.916575542,lillianes,Lillianes,0.00221100107651547,496.977582522197,535,0.9289300607891533
8,2025-08-01,224774.916575542,montjovet,Montjovet,0.00410273439531979,922.191781439612,1095,0.8421842752873169
8,2025-08-01,224774.916575542,morgex,Morgex,0.0109981383737187,2472.10563543889,2948,0.8385704326454851
8,2025-08-01,224774.916575542,nus,Nus,0.00948700195732332,2132.44007350935,2533,0.8418634321000197
8,2025-08-01,224774.916575542,ollomont,Ollomont,0.00158815085125591,356.976475100423,358,0.9971409919006229
8,2025-08-01,224774.916575542,oyace,Oyace,7.06229969829305e-5,15.8742782551529,20,0.793713912757645
8,2025-08-01,224774.916575542,perloz,Perloz,6.643613629663e-4,149.331769936764,168,0.8888795829569286
8,2025-08-01,224774.916575542,pollein,Pollein,0.0142028414452298,3192.44250098717,3848,0.8296368245808654
8,2025-08-01,224774.916575542,pontboset,Pontboset,0.00196935754831254,442.662178629365,494,0.8960772846748278
8,2025-08-01,224774.916575542,pontey,Pontey,0.00136515991819082,306.853706723614,350,0.8767248763531829
8,2025-08-01,224774.916575542,pre saint didier,Pré-Saint-Didier,0.0196016737598686,4405.96458411545,5500,0.8010844698391727
8,2025-08-01,224774.916575542,quart,Quart,0.00476426499075777,1070.88726584135,1288,0.8314342126097438
8,2025-08-01,224774.916575542,rhemes saint georges,Rhêmes-Saint-Georges,0.00756403546305632,1700.20544018292,1854,0.9170471629897088
8,2025-08-01,224774.916575542,roisan,Roisan,0.00122429656047188,275.19115724379,298,0.9234602592073489
8,2025-08-01,224774.916575542,saint christophe,Saint-Christophe,0.00447131287985498,1005.03897955255,1198,0.8389307007951169
8,2025-08-01,224774.916575542,saint marcel,Saint-Marcel,0.00103829196519916,233.381989858696,272,0.8580220215393235
8,2025-08-01,224774.916575542,saint nicolas,Saint-Nicolas,0.00148747662833799,334.347435042739,399,0.8379634963477168
8,2025-08-01,224774.916575542,saint oyen,Saint-Oyen,0.00415173722825958,933.206389125617,1065,0.8762501306343822
8,2025-08-01,224774.916575542,saint pierre,Saint-Pierre,0.00518665819295289,1165.83066262684,1402,0.831548261502739
8,2025-08-01,224774.916575542,saint rhemy en bosses,Saint-Rhémy-en-Bosses,0.00766241313316184,1722.3182727737901,1932,0.8914690852866408
8,2025-08-01,224774.916575542,saint vincent,Saint-Vincent,0.0317284194152958,7131.75282714691,8222,0.8673987870526526
8,2025-08-01,224774.916575542,sarre,Sarre,0.0300506704558416,6754.63694475089,7830,0.862661167911991
8,2025-08-01,224774.916575542,torgnon,Torgnon,0.00831248700519301,1868.43857312753,2332,0.8012172268985978
8,2025-08-01,224774.916575542,valsavarenche,Valsavarenche,0.035937818842853,8077.92023230921,8116,0.9953080621376553
8,2025-08-01,224774.916575542,valtournenche,Valtournenche,0.0709000861138716,15936.5609414442,20702,0.7698077935196697
8,2025-08-01,224774.916575542,verrayes,Verrayes,0.00272775075056352,613.129947396787,717,0.8551324231475411
8,2025-08-01,224774.916575542,verres,Verrès,0.00134147584441171,301.530121015746,351,0.8590601738340341
8,2025-08-01,224774.916575542,villeneuve,Villeneuve,0.00186668577983468,419.584140435089,474,0.885198608512846
8,2025-09-01,166899.490086867,antey saint andre,Antey-Saint-André,0.00927690835441596,1548.31127393462,1073,1.4429741602372972
8,2025-09-01,166899.490086867,aosta,Aosta,0.115899762456943,19343.6112552528,13117,1.4746978162119997
8,2025-09-01,166899.490086867,arnad,Arnad,0.00333989933871422,557.427496572869,365,1.5271986207475863
8,2025-09-01,166899.490086867,arvier,Arvier,0.00420154314326218,701.235408188431,470,1.4919902301881511
8,2025-09-01,166899.490086867,ayas,Ayas,0.0394910842286759,6591.04182074353,4283,1.5388843849506257
8,2025-09-01,166899.490086867,aymavilles,Aymavilles,0.003221209310973,537.618191464463,362,1.4851331255924394
8,2025-09-01,166899.490086867,bard,Bard,0.00522979208173864,872.849631702516,576,1.5153639439279791
8,2025-09-01,166899.490086867,brissogne,Brissogne,3.2321778630323e-4,53.9448837210158,37,1.4579698302977242
8,2025-09-01,166899.490086867,brusson,Brusson,0.0161571281367491,2696.61644729161,1805,1.4939703309094792
8,2025-09-01,166899.490086867,challand saint anselme,Challand-Saint-Anselme,0.00432556705797409,721.934936312427,469,1.539306900452936
8,2025-09-01,166899.490086867,challand saint victor,Challand-Saint-Victor,4.27049398045889e-5,7.12743267757625,5,1.42548653551525
8,2025-09-01,166899.490086867,chambave,Chambave,8.8518825887709e-4,147.737469037469,99,1.4922976670451413
8,2025-09-01,166899.490086867,chamois,Chamois,0.00131373766174501,219.262145853155,135,1.6241640433567037
8,2025-09-01,166899.490086867,champdepraz,Champdepraz,0.00384570336834944,641.845931202869,425,1.5102257204773388
8,2025-09-01,166899.490086867,champorcher,Champorcher,0.00301537318926371,503.264247709724,335,1.5022813364469372
8,2025-09-01,166899.490086867,charvensod,Charvensod,0.0210187867021772,3508.02478283801,2381,1.473340941973125
8,2025-09-01,166899.490086867,cogne,Cogne,0.0566486060449795,9454.62346303892,6230,1.5175960614829729
8,2025-09-01,166899.490086867,courmayeur,Courmayeur,0.241906825309173,40374.1257926338,26245,1.5383549549488968
8,2025-09-01,166899.490086867,donnas,Donnas,0.00147218365569244,245.706701449288,156,1.5750429580082563
8,2025-09-01,166899.490086867,emarese,Emarèse,1.85487781417776e-5,3.09578161359711,2,1.547890806798555
8,2025-09-01,166899.490086867,etroubles,Etroubles,0.0173142820671896,2889.74484823414,1832,1.5773716420492032
8,2025-09-01,166899.490086867,fenis,Fénis,0.00607235978838148,1013.47375230487,674,1.5036702556452077
8,2025-09-01,166899.490086867,fontainemore,Fontainemore,0.00195157617484627,325.717068447522,212,1.5364012662618964
8,2025-09-01,166899.490086867,gaby,Gaby,0.00334651951395693,558.532400445162,373,1.4974058993167882
8,2025-09-01,166899.490086867,gignod,Gignod,0.00548847711452639,916.024031767896,619,1.4798449624683294
8,2025-09-01,166899.490086867,gressan,Gressan,0.00488493320926995,815.292861735559,596,1.3679410431804682
8,2025-09-01,166899.490086867,gressoney la trinite,Gressoney-La-Trinité,0.0355640690103788,5935.62498324639,3696,1.6059591404887419
8,2025-09-01,166899.490086867,gressoney saint jean,Gressoney-Saint-Jean,0.0200269422064039,3342.48644224798,2243,1.4901856630619617
8,2025-09-01,166899.490086867,hone,Hône,6.2152293722228e-4,103.731861299692,70,1.4818837328527428
8,2025-09-01,166899.490086867,introd,Introd,0.00309325822653248,516.263220715279,352,1.4666568770320425
8,2025-09-01,166899.490086867,issime,Issime,0.0010065377089574,167.990630378193,113,1.4866427467096726
8,2025-09-01,166899.490086867,issogne,Issogne,7.5663331036273e-4,126.281713682279,86,1.4683920195613838
8,2025-09-01,166899.490086867,jovencan,Jovençan,0.00447460153583196,746.808714672268,516,1.4473037106051705
8,2025-09-01,166899.490086867,la salle,La Salle,0.0129379207539602,2159.33237662026,1488,1.4511642315996371
8,2025-09-01,166899.490086867,lillianes,Lillianes,0.00147448351317933,246.090546491122,162,1.5190774474760618
8,2025-09-01,166899.490086867,montjovet,Montjovet,0.00346122275147657,577.676312298503,394,1.4661835337525457
8,2025-09-01,166899.490086867,morgex,Morgex,0.0105774494716366,1765.37092323575,1192,1.4810158751977769
8,2025-09-01,166899.490086867,nus,Nus,0.00919168126180433,1534.08691563616,1036,1.4807788760966796
8,2025-09-01,166899.490086867,ollomont,Ollomont,6.1391534346593e-4,102.462157780969,61,1.679707504606049
8,2025-09-01,166899.490086867,oyace,Oyace,5.96385994524111e-5,9.95365183810234,7,1.4219502625860485
8,2025-09-01,166899.490086867,perloz,Perloz,7.8702850878675e-4,131.354656800337,89,1.4758950202285057
8,2025-09-01,166899.490086867,pollein,Pollein,0.029993226742819,5005.85424943628,3430,1.459432725783172
8,2025-09-01,166899.490086867,pontboset,Pontboset,0.00145035996525871,242.064338644086,163,1.4850572922950063
8,2025-09-01,166899.490086867,pontey,Pontey,3.0494957324151e-4,50.8959282762158,34,1.4969390669475235
8,2025-09-01,166899.490086867,pre saint didier,Pré-Saint-Didier,0.0333635868481373,5568.36563242302,3842,1.449340352010156
8,2025-09-01,166899.490086867,quart,Quart,0.00619873605505618,1034.56588677196,699,1.480065646311817
8,2025-09-01,166899.490086867,rhemes saint georges,Rhêmes-Saint-Georges,5.3637813804059e-4,89.5212377327183,58,1.5434696160813501
8,2025-09-01,166899.490086867,roisan,Roisan,0.00137833206430845,230.04291870346,149,1.54391220606349
8,2025-09-01,166899.490086867,saint christophe,Saint-Christophe,0.00582041708488252,971.424643559783,668,1.4542285083230284
8,2025-09-01,166899.490086867,saint marcel,Saint-Marcel,5.9074005516918e-4,98.594213981625,67,1.4715554325615672
8,2025-09-01,166899.490086867,saint nicolas,Saint-Nicolas,0.00232870980712178,388.660479368912,267,1.4556572261007938
8,2025-09-01,166899.490086867,saint oyen,Saint-Oyen,0.00199759339655716,333.397319286284,218,1.5293455013132293
8,2025-09-01,166899.490086867,saint pierre,Saint-Pierre,0.0057269423970264,955.823765820568,653,1.4637423672596754
8,2025-09-01,166899.490086867,saint rhemy en bosses,Saint-Rhémy-en-Bosses,0.00614924897855933,1026.30651893874,680,1.5092742925569707
8,2025-09-01,166899.490086867,saint vincent,Saint-Vincent,0.0532264151427082,8883.46154646992,5782,1.5363994373002283
8,2025-09-01,166899.490086867,sarre,Sarre,0.0240078717409691,4006.90155163865,2665,1.5035277867312007
8,2025-09-01,166899.490086867,torgnon,Torgnon,0.00379029266592885,632.597913223519,417,1.517021374636736
8,2025-09-01,166899.490086867,valsavarenche,Valsavarenche,0.0200138949708148,3340.3088652811,1994,1.6751799725582248
8,2025-09-01,166899.490086867,valtournenche,Valtournenche,0.0337768801075781,5637.34406668004,3820,1.4757445200733088
8,2025-09-01,166899.490086867,verrayes,Verrayes,0.00244769547092573,408.519125985439,276,1.480141760816808
8,2025-09-01,166899.490086867,verres,Verrès,0.00217080669915427,362.306531166003,243,1.490973379283963
8,2025-09-01,166899.490086867,villeneuve,Villeneuve,0.00121651418414945,203.035597017985,136,1.492908801602831
9,2025-01-01,95114.3198523348,antey saint andre,Antey-Saint-André,0.0134829634099685,1282.42289433307,1973,0.6499862616994779
9,2025-01-01,95114.3198523348,aosta,Aosta,0.0829764782355842,7892.25129111965,11669,0.6763434134132873
9,2025-01-01,95114.3198523348,arnad,Arnad,0.00147304020498027,140.107217211842,214,0.654706622485243
9,2025-01-01,95114.3198523348,arvier,Arvier,0.00464132327188659,441.456306220306,719,0.6139865176916633
9,2025-01-01,95114.3198523348,ayas,Ayas,0.0659221211510813,6270.13771650831,9504,0.6597367125955714
9,2025-01-01,95114.3198523348,aymavilles,Aymavilles,0.00388118867992133,369.156621509298,578,0.6386792759676436
9,2025-01-01,95114.3198523348,bard,Bard,0.00392845670089499,373.652487174974,562,0.6648620768237972
9,2025-01-01,95114.3198523348,brissogne,Brissogne,2.955549581335e-4,28.1115088218539,42,0.669321638615569
9,2025-01-01,95114.3198523348,brusson,Brusson,0.0178748455991289,1700.15378162664,2594,0.655417803248512
9,2025-01-01,95114.3198523348,challand saint anselme,Challand-Saint-Anselme,0.00374505159319574,356.208035098716,554,0.6429747925969602
9,2025-01-01,95114.3198523348,challand saint victor,Challand-Saint-Victor,2.3466013798097e-4,22.319539420515,34,0.656457041779853
9,2025-01-01,95114.3198523348,chambave,Chambave,9.1635580752115e-4,87.1585593751112,129,0.6756477470938852
9,2025-01-01,95114.3198523348,chamois,Chamois,0.00316863395878614,301.382463850954,473,0.637172228014702
9,2025-01-01,95114.3198523348,champdepraz,Champdepraz,0.0016411901972384999,156.100689358659,244,0.6397569236010615
9,2025-01-01,95114.3198523348,champorcher,Champorcher,0.0023668553686042,225.121838573635,353,0.6377389194720537
9,2025-01-01,95114.3198523348,charvensod,Charvensod,0.0131771214300201,1253.33294242799,1902,0.6589552799305941
9,2025-01-01,95114.3198523348,chatillon,Châtillon,0.0196126097425223,1865.44003618928,2788,0.6690961392357532
9,2025-01-01,95114.3198523348,cogne,Cogne,0.047865784766708,4552.72156228368,7002,0.6502030223198629
9,2025-01-01,95114.3198523348,courmayeur,Courmayeur,0.127261919421263,12104.430908856,19330,0.6261992192889809
9,2025-01-01,95114.3198523348,donnas,Donnas,0.0010539859252294,100.249154412128,157,0.638529645937121
9,2025-01-01,95114.3198523348,emarese,Emarèse,3.1528187881466e-4,29.987821465223,45,0.6663960325605112
9,2025-01-01,95114.3198523348,etroubles,Etroubles,0.00472848865287812,449.746982147985,742,0.6061280082856941
9,2025-01-01,95114.3198523348,fenis,Fénis,0.00512341711678795,487.310334383095,747,0.6523565386654552
9,2025-01-01,95114.3198523348,fontainemore,Fontainemore,4.1110529028537e-4,39.1020000731898,66,0.5924545465634818
9,2025-01-01,95114.3198523348,gaby,Gaby,0.00446480681209079,424.667063204086,654,0.64933801713163
9,2025-01-01,95114.3198523348,gignod,Gignod,0.00381150340298152,362.528553789447,570,0.6360150066481527
9,2025-01-01,95114.3198523348,gressan,Gressan,0.0497337780692401,4730.39447474274,7370,0.6418445691645509
9,2025-01-01,95114.3198523348,gressoney la trinite,Gressoney-La-Trinité,0.024134728576604,2295.5582933844,3674,0.6248117292826347
9,2025-01-01,95114.3198523348,gressoney saint jean,Gressoney-Saint-Jean,0.0267072989169531,2540.24657157899,3835,0.6623850251835697
9,2025-01-01,95114.3198523348,hone,Hône,5.4463957429243e-4,51.8030226734905,82,0.6317441789450061
9,2025-01-01,95114.3198523348,introd,Introd,0.0027832364992236,264.725646611846,409,0.647250969711115
9,2025-01-01,95114.3198523348,issime,Issime,7.6695207844996e-4,72.9481253011029,107,0.6817581803841393
9,2025-01-01,95114.3198523348,issogne,Issogne,3.087976713198e-4,29.3710804795679,46,0.638501749555824
9,2025-01-01,95114.3198523348,jovencan,Jovençan,0.00420507583896206,399.962928350362,587,0.6813678506820477
9,2025-01-01,95114.3198523348,la salle,La Salle,0.0168987259584096,1607.31082590512,2436,0.6598156099774712
9,2025-01-01,95114.3198523348,lillianes,Lillianes,4.3612582964306e-4,41.4818116565358,69,0.6011856761816782
9,2025-01-01,95114.3198523348,montjovet,Montjovet,0.00357041556414281,339.597647973633,510,0.6658777411247706
9,2025-01-01,95114.3198523348,morgex,Morgex,0.00917242680455018,872.429136910115,1335,0.6535049714682509
9,2025-01-01,95114.3198523348,nus,Nus,0.0104813084823027,996.922527456729,1505,0.6624069949878598
9,2025-01-01,95114.3198523348,ollomont,Ollomont,2.4692194962861e-4,23.485813295538,40,0.58714533238845
9,2025-01-01,95114.3198523348,oyace,Oyace,1.03034532012999e-9,9.80005943371999e-5,0,98000.59433719989
9,2025-01-01,95114.3198523348,perloz,Perloz,4.0186007973529e-4,38.2226481598271,60,0.6370441359971184
9,2025-01-01,95114.3198523348,pollein,Pollein,0.015607789930112,1484.52432360072,2204,0.6735591304903448
9,2025-01-01,95114.3198523348,pontboset,Pontboset,9.257124700532e-4,88.0485119679355,142,0.6200599434361654
9,2025-01-01,95114.3198523348,pontey,Pontey,5.3899391607539e-4,51.2660397320571,78,0.6572569196417577
9,2025-01-01,95114.3198523348,pre saint didier,Pré-Saint-Didier,0.0531129845845131,5051.8054040835,7450,0.6780946851118792
9,2025-01-01,95114.3198523348,quart,Quart,0.00529152777848886,503.300065630704,748,0.6728610503084278
9,2025-01-01,95114.3198523348,rhemes saint georges,Rhêmes-Saint-Georges,8.5299482923242e-4,81.1320230200004,138,0.587913210289858
9,2025-01-01,95114.3198523348,roisan,Roisan,6.9881234086356e-4,66.4670605056563,106,0.6270477406193992
9,2025-01-01,95114.3198523348,saint christophe,Saint-Christophe,0.00490759983100429,466.783020033406,690,0.676497130483197
9,2025-01-01,95114.3198523348,saint marcel,Saint-Marcel,7.0683303975882e-4,67.2299438258191,104,0.646441767555953
9,2025-01-01,95114.3198523348,saint nicolas,Saint-Nicolas,0.00321617693160761,305.904481374627,476,0.6426564734761071
9,2025-01-01,95114.3198523348,saint oyen,Saint-Oyen,0.00217858671184984,207.214793336932,335,0.6185516219012895
9,2025-01-01,95114.3198523348,saint pierre,Saint-Pierre,0.00757724539743582,720.704542331342,1084,0.6648565888665517
9,2025-01-01,95114.3198523348,saint rhemy en bosses,Saint-Rhémy-en-Bosses,0.00352599887732802,335.37298501715,547,0.6131133181300731
9,2025-01-01,95114.3198523348,saint vincent,Saint-Vincent,0.0476081746235086,4528.21914872621,6598,0.6863017806496226
9,2025-01-01,95114.3198523348,sarre,Sarre,0.00746830765450726,710.343003006444,1123,0.632540519150885
9,2025-01-01,95114.3198523348,torgnon,Torgnon,0.0192847486663296,1834.25575292116,2788,0.657910958723515
9,2025-01-01,95114.3198523348,valsavarenche,Valsavarenche,8.9099742929051e-4,84.7466144771461,149,0.5687692246788328
9,2025-01-01,95114.3198523348,valtournenche,Valtournenche,0.151304745659939,14391.2479738756,21084,0.6825672535512995
9,2025-01-01,95114.3198523348,verrayes,Verrayes,0.00350872076172885,333.729588803606,494,0.6755659692380689
9,2025-01-01,95114.3198523348,verres,Verrès,7.3665535915865e-4,70.0664734519529,109,0.6428116830454395
9,2025-01-01,95114.3198523348,villeneuve,Villeneuve,0.00254626917391503,242.186660637895,370,0.6545585422645811
9,2025-02-01,97952.0775802968,antey saint andre,Antey-Saint-André,0.0146071276763589,1430.79850338001,2220,0.6445038303513558
9,2025-02-01,97952.0775802968,aosta,Aosta,0.0760394329383517,7448.2204343392,11320,0.6579700030334983
9,2025-02-01,97952.0775802968,arnad,Arnad,0.00164974589052966,161.596037456937,250,0.6463841498277481
9,2025-02-01,97952.0775802968,arvier,Arvier,0.00556730426188799,545.329018973569,880,0.6196920670154192
9,2025-02-01,97952.0775802968,ayas,Ayas,0.0630547347995484,6176.34227489041,8920,0.6924150532388352
9,2025-02-01,97952.0775802968,aymavilles,Aymavilles,0.00355657464865254,348.373875904931,544,0.6403931542370056
9,2025-02-01,97952.0775802968,bard,Bard,0.00391111132618414,383.101480047566,581,0.6593829260715421
9,2025-02-01,97952.0775802968,brissogne,Brissogne,2.6227051445346e-4,25.6899417787702,39,0.6587164558659026
9,2025-02-01,97952.0775802968,brusson,Brusson,0.022142949705257,2168.94792738595,3306,0.6560641038674986
9,2025-02-01,97952.0775802968,challand saint anselme,Challand-Saint-Anselme,0.0029719130286538,291.105055544591,464,0.6273815852254117
9,2025-02-01,97952.0775802968,challand saint victor,Challand-Saint-Victor,3.7654907678714e-4,36.8837643822431,62,0.59489942552005
9,2025-02-01,97952.0775802968,chambave,Chambave,9.0266554834996e-4,88.4179658210366,133,0.6647967354965159
9,2025-02-01,97952.0775802968,chamois,Chamois,0.0045909049668894,449.688679480521,623,0.7218116845594237
9,2025-02-01,97952.0775802968,champdepraz,Champdepraz,0.00189715925091155,185.830690127466,292,0.6364064730392671
9,2025-02-01,97952.0775802968,champorcher,Champorcher,0.00248633351962821,243.541533805115,382,0.6375432822123429
9,2025-02-01,97952.0775802968,charvensod,Charvensod,0.011617001249394,1137.90940763105,1811,0.6283320859365268
9,2025-02-01,97952.0775802968,chatillon,Châtillon,0.0193581077398303,1896.1668711396,2900,0.6538506452205517
9,2025-02-01,97952.0775802968,cogne,Cogne,0.045170945665055,4424.58797415883,6880,0.6431087171742484
9,2025-02-01,97952.0775802968,courmayeur,Courmayeur,0.129966494378049,12730.4881401579,19195,0.6632189705734775
9,2025-02-01,97952.0775802968,donnas,Donnas,0.00111991714009674,109.69821059026,176,0.6232852874446592
9,2025-02-01,97952.0775802968,emarese,Emarèse,4.1535485205754e-4,40.6848706920937,61,0.6669650933130116
9,2025-02-01,97952.0775802968,etroubles,Etroubles,0.00470385072221676,460.751950868711,761,0.6054559144135493
9,2025-02-01,97952.0775802968,fenis,Fénis,0.00356536568380197,349.234976061898,550,0.6349726837489055
9,2025-02-01,97952.0775802968,fontainemore,Fontainemore,4.5985825836297e-4,45.0440717991104,77,0.5849879454429922
9,2025-02-01,97952.0775802968,gignod,Gignod,0.00355952621596258,348.662988055067,565,0.6171026337257823
9,2025-02-01,97952.0775802968,gressan,Gressan,0.0521818879771959,5111.32433942865,7785,0.6565606087898074
9,2025-02-01,97952.0775802968,gressoney la trinite,Gressoney-La-Trinité,0.0255001625809481,2497.79390343921,3890,0.6421064019123933
9,2025-02-01,97952.0775802968,gressoney saint jean,Gressoney-Saint-Jean,0.0289708307582288,2837.75306199567,4258,0.6664521047429944
9,2025-02-01,97952.0775802968,hone,Hône,4.4027092498955e-4,43.1254518009262,69,0.6250065478395102
9,2025-02-01,97952.0775802968,introd,Introd,0.00347293427107452,340.181127151563,527,0.6455049851073301
9,2025-02-01,97952.0775802968,issime,Issime,7.8451772187748e-4,76.8451407564613,115,0.6682186152735765
9,2025-02-01,97952.0775802968,issogne,Issogne,2.2568556162166e-4,22.106369640718,36,0.6140658233532778
9,2025-02-01,97952.0775802968,jovencan,Jovençan,0.00436437900028596,427.499990425829,655,0.652671741108136
9,2025-02-01,97952.0775802968,la salle,La Salle,0.0173272770612706,1697.24278696087,2592,0.6548004579324345
9,2025-02-01,97952.0775802968,lillianes,Lillianes,3.9361917615012e-4,38.5558160793493,65,0.5931664012207585
9,2025-02-01,97952.0775802968,montjovet,Montjovet,0.00303842265561695,297.619811684723,450,0.6613773592993845
9,2025-02-01,97952.0775802968,morgex,Morgex,0.00931287238804053,912.21519864875,1419,0.6428577862218111
9,2025-02-01,97952.0775802968,nus,Nus,0.00941210525134796,921.935263773954,1454,0.6340682694456355
9,2025-02-01,97952.0775802968,ollomont,Ollomont,9.16366245246878e-5,8.97599775463874,14,0.64114269675991
9,2025-02-01,97952.0775802968,oyace,Oyace,4.69203299318998e-5,4.59594379758257,7,0.6565633996546528
9,2025-02-01,97952.0775802968,perloz,Perloz,3.3631214192788e-4,32.9424730173163,54,0.6100457966169686
9,2025-02-01,97952.0775802968,pollein,Pollein,0.0172266263662656,1687.38384227524,2626,0.6425681044460168
9,2025-02-01,97952.0775802968,pontboset,Pontboset,7.4048458939468e-4,72.5320039474022,121,0.5994380491520843
9,2025-02-01,97952.0775802968,pontey,Pontey,5.6608778671153e-4,55.4494748012268,86,0.644761334897986
9,2025-02-01,97952.0775802968,pre saint didier,Pré-Saint-Didier,0.0470539450123765,4609.03167231132,6907,0.6672986350530361
9,2025-02-01,97952.0775802968,quart,Quart,0.00498070746771738,487.870644282616,739,0.6601767852268147
9,2025-02-01,97952.0775802968,rhemes saint georges,Rhêmes-Saint-Georges,0.00123300516403862,120.775417484817,195,0.6193611153067539
9,2025-02-01,97952.0775802968,roisan,Roisan,8.2779887184241e-4,81.0846193155904,132,0.614277419057503
9,2025-02-01,97952.0775802968,saint christophe,Saint-Christophe,0.00532079327803747,521.182755959048,809,0.6442308479098244
9,2025-02-01,97952.0775802968,saint marcel,Saint-Marcel,6.5855701074457e-4,64.5070274075004,105,0.6143526419761943
9,2025-02-01,97952.0775802968,saint nicolas,Saint-Nicolas,0.00363072270909922,355.636832474232,540,0.6585867268041333
9,2025-02-01,97952.0775802968,saint oyen,Saint-Oyen,0.00134571077044383,131.815165787155,200,0.659075828935775
9,2025-02-01,97952.0775802968,saint pierre,Saint-Pierre,0.00535205766058565,524.245167183907,807,0.6496222641684102
9,2025-02-01,97952.0775802968,saint rhemy en bosses,Saint-Rhémy-en-Bosses,0.00354958459280719,347.689185412476,527,0.6597517749762353
9,2025-02-01,97952.0775802968,saint vincent,Saint-Vincent,0.0476793388998978,4670.29030290005,6951,0.6718875417781686
9,2025-02-01,97952.0775802968,sarre,Sarre,0.0088142426654625,863.373381378945,1384,0.6238246975281395
9,2025-02-01,97952.0775802968,torgnon,Torgnon,0.0174430273033919,1708.58076365708,2459,0.6948274760703864
9,2025-02-01,97952.0775802968,valsavarenche,Valsavarenche,0.00117356500299723,114.953130219106,208,0.5526592798995481
9,2025-02-01,97952.0775802968,valtournenche,Valtournenche,0.152342922850064,14922.3057978187,21296,0.7007093255925385
9,2025-02-01,97952.0775802968,verrayes,Verrayes,0.00245693474238375,240.6618624957,364,0.6611589629002748
9,2025-02-01,97952.0775802968,verres,Verrès,0.00117309876302501,114.907461045176,180,0.6383747835843111
9,2025-02-01,97952.0775802968,villeneuve,Villeneuve,0.00270039431653695,264.50923359082,403,0.6563504555603473
9,2025-03-01,86595.148458703,antey saint andre,Antey-Saint-André,0.013589247836497,1176.76293384357,1789,0.6577769333949525
9,2025-03-01,86595.148458703,aosta,Aosta,0.0768187562540411,6652.13160223161,10126,0.6569357695271193
9,2025-03-01,86595.148458703,arnad,Arnad,0.00135401098495149,117.250782256589,179,0.6550323031094358
9,2025-03-01,86595.148458703,arvier,Arvier,0.00334050287107394,289.271342047371,480,0.6026486292653562
9,2025-03-01,86595.148458703,ayas,Ayas,0.0662231575832034,5734.60416232158,8728,0.6570353073237374
9,2025-03-01,86595.148458703,aymavilles,Aymavilles,0.00333887352991533,289.130249007852,458,0.6312887532922533
9,2025-03-01,86595.148458703,bard,Bard,0.00351493812566382,304.376588815013,464,0.6559840276185626
9,2025-03-01,86595.148458703,brissogne,Brissogne,2.2751927110157e-4,19.7020650582567,30,0.65673550194189
9,2025-03-01,86595.148458703,brusson,Brusson,0.0148887210897398,1289.29101312624,1988,0.648536726924668
9,2025-03-01,86595.148458703,challand saint anselme,Challand-Saint-Anselme,0.00234012365988605,202.643355739556,315,0.6433122404430349
9,2025-03-01,86595.148458703,challand saint victor,Challand-Saint-Victor,3.4324622871789e-4,29.7234581337156,45,0.6605212918603467
9,2025-03-01,86595.148458703,chambave,Chambave,0.00113648382215116,98.413985300094,148,0.6649593601357703
9,2025-03-01,86595.148458703,chamois,Chamois,0.00334563170070996,289.715473811122,448,0.6466863254712545
9,2025-03-01,86595.148458703,champdepraz,Champdepraz,0.00220809805532754,191.210578912462,303,0.6310580162127459
9,2025-03-01,86595.148458703,champorcher,Champorcher,0.00233611461201606,202.296191644076,324,0.6243709618644321
9,2025-03-01,86595.148458703,charvensod,Charvensod,0.011807405080541,1022.46399586149,1584,0.6454949468822538
9,2025-03-01,86595.148458703,chatillon,Châtillon,0.0178535178998959,1546.02803305159,2330,0.6635313446573348
9,2025-03-01,86595.148458703,cogne,Cogne,0.0375257770297635,3249.55023292056,5003,0.6495203343834819
9,2025-03-01,86595.148458703,courmayeur,Courmayeur,0.128798719013905,11153.3441942999,16975,0.6570453133608188
9,2025-03-01,86595.148458703,donnas,Donnas,0.00113951559663816,98.6765222618887,153,0.644944589946985
9,2025-03-01,86595.148458703,emarese,Emarèse,1.603195615319e-4,13.8828962316894,21,0.6610902967471143
9,2025-03-01,86595.148458703,etroubles,Etroubles,0.00456109954545513,394.96909227361,649,0.6085810358607242
9,2025-03-01,86595.148458703,fenis,Fénis,0.00232066654024147,200.958463575354,313,0.6420398197295655
9,2025-03-01,86595.148458703,fontainemore,Fontainemore,2.0458053887721e-4,17.715682135834,29,0.6108855908908276
9,2025-03-01,86595.148458703,gaby,Gaby,0.00319047752461975,276.279874898603,432,0.63953674745047
9,2025-03-01,86595.148458703,gignod,Gignod,0.00211424872018324,183.083681802891,291,0.6291535457144021
9,2025-03-01,86595.148458703,gressan,Gressan,0.0487753045730052,4223.70474061784,6627,0.6373479312838147
