comune_key,date,arrivals_actual,arrivals_q95,arrivals_multiplier_q95
pontboset,2025-07-01,473.00000000000017,783.244398600353,1.6559078194510628
pontboset,2025-08-01,494,890.220066732311,1.802064912413585
pontboset,2025-09-01,163.00000000000006,386.994619462649,2.3742001194027536
pontey,2025-01-01,78,101.177642858688,1.297149267419077
pontey,2025-02-01,86,138.272986057591,1.607825419274314
pontey,2025-03-01,67.00000000000001,98.6856348928607,1.47291992377404
pontey,2025-04-01,33.00000000000001,50.7354925945194,1.5374391695308907
pontey,2025-05-01,56.00000000000001,78.04141564111,1.3935967078769642
pontey,2025-06-01,78.99999999999997,95.844628457839,1.213223145035937
pontey,2025-07-01,136.00000000000003,216.532947314693,1.5921540243727423
pontey,2025-08-01,349.9999999999999,617.101122400773,1.763146064002209
pontey,2025-09-01,33.99999999999999,81.3686580426564,2.3931958247840126
pre saint didier,2025-01-01,7449.999999999995,9970.14330807254,1.338274269539939
pre saint didier,2025-02-01,6907,11493.42846707,1.6640261281410162
pre saint didier,2025-03-01,6153.000000000003,9144.80549645157,1.486235250520326
pre saint didier,2025-04-01,4185.999999999999,6268.7848354368,1.4975596835730534
pre saint didier,2025-05-01,3018.000000000001,4068.96496543597,1.3482322615758677
pre saint didier,2025-06-01,3994.9999999999986,4746.35635135832,1.188074180565287
pre saint didier,2025-07-01,5849.000000000003,8720.63272345418,1.4909613136355233
pre saint didier,2025-08-01,5500.000000000004,8860.65780057421,1.6110286910134917
pre saint didier,2025-09-01,3842,8902.29246909801,2.3170985083545057
quart,2025-01-01,747.9999999999998,993.303062949392,1.3279452713227171
quart,2025-02-01,738.9999999999998,1216.59097830275,1.646266547094385
quart,2025-03-01,600,886.697485291978,1.4778291421532965
quart,2025-04-01,456.00000000000017,690.755370264925,1.514814408475712
quart,2025-05-01,712,977.886565495857,1.3734361874941812
quart,2025-06-01,747.0000000000003,899.428793916357,1.2040546103297947
quart,2025-07-01,1296.9999999999995,1976.86737584105,1.5241845611727454
quart,2025-08-01,1287.9999999999995,2153.61822013323,1.6720638355071666
quart,2025-09-01,698.9999999999998,1653.98767081106,2.3662198437926474
rhemes saint georges,2025-01-01,137.99999999999997,160.120557242643,1.1602938930626308
rhemes saint georges,2025-02-01,194.99999999999991,301.174676186624,1.544485518905765
rhemes saint georges,2025-03-01,69.00000000000003,91.6701265390961,1.328552558537624
rhemes saint georges,2025-04-01,20,26.5401352536831,1.327006762684155
rhemes saint georges,2025-05-01,165.00000000000006,226.0490990016,1.369994539403636
rhemes saint georges,2025-06-01,586.0000000000002,836.582648754178,1.4276154415600302
rhemes saint georges,2025-07-01,1640.9999999999995,2858.2970625201,1.741801988129251
rhemes saint georges,2025-08-01,1854,3419.21463700553,1.8442365895391208
rhemes saint georges,2025-09-01,58.000000000000014,143.119955315421,2.4675854364727754
roisan,2025-01-01,105.99999999999996,131.178077043913,1.2375290287161609
roisan,2025-02-01,132,202.198712905783,1.5318084311044167
roisan,2025-03-01,76.00000000000001,107.981178740189,1.4208049834235392
roisan,2025-04-01,89,136.696889897199,1.535920111204483
roisan,2025-05-01,84.00000000000001,119.610512400344,1.4239346714326666
roisan,2025-06-01,163.00000000000006,212.950087849356,1.3064422567445149
roisan,2025-07-01,207.99999999999997,341.259593673745,1.6406711234314664
roisan,2025-08-01,298.0000000000001,553.425845244455,1.8571337088740094
roisan,2025-09-01,148.99999999999997,367.775659489516,2.4682930167081616
saint christophe,2025-01-01,690.0000000000002,921.233743434792,1.3351213672967996
saint christophe,2025-02-01,808.9999999999998,1299.66056859005,1.606502556971632
saint christophe,2025-03-01,541.0000000000001,803.787436417074,1.4857438750777705
saint christophe,2025-04-01,616.0000000000001,968.526676906254,1.5722835664062562
saint christophe,2025-05-01,823.9999999999999,1137.17340561009,1.3800648126336046
saint christophe,2025-06-01,698.9999999999998,824.431685159954,1.1794444709012222
saint christophe,2025-07-01,1040.0000000000005,1572.52439701411,1.5120426894366437
saint christophe,2025-08-01,1197.9999999999998,2021.19338547549,1.6871397207641823
saint christophe,2025-09-01,668.0000000000002,1553.04210598244,2.324913332309041
saint marcel,2025-01-01,103.99999999999997,132.683688487935,1.2758046969993753
saint marcel,2025-02-01,104.99999999999997,160.859581327118,1.5319960126392196
saint marcel,2025-03-01,70,100.050341860277,1.4292905980039572
saint marcel,2025-04-01,65.99999999999997,105.128485625117,1.5928558428048036
saint marcel,2025-05-01,100.00000000000003,138.802041207418,1.3880204120741797
saint marcel,2025-06-01,112.00000000000003,139.924295513652,1.2493240670861783
saint marcel,2025-07-01,174.99999999999991,273.79479422964,1.5645416813122293
saint marcel,2025-08-01,272,469.34511376018,1.72553350647125
saint marcel,2025-09-01,67.00000000000001,157.625160875675,2.3526143414279845
saint nicolas,2025-01-01,476.00000000000017,603.727038935689,1.268334115411111
saint nicolas,2025-02-01,539.9999999999998,886.842787141913,1.64230145767021
saint nicolas,2025-03-01,393.00000000000006,563.682933348897,1.4343077184450304
saint nicolas,2025-04-01,282,405.336439499969,1.4373632606381879
saint nicolas,2025-05-01,170.99999999999994,232.885604918225,1.3619041223288015
saint nicolas,2025-06-01,355,445.087241968896,1.2537668787856227
saint nicolas,2025-07-01,367.99999999999994,580.041707756271,1.576200292815954
saint nicolas,2025-08-01,398.9999999999999,672.392651337706,1.685194614881469
saint nicolas,2025-09-01,266.99999999999994,621.361722077923,2.327197460966004
saint oyen,2025-01-01,335,408.95502100138,1.2207612567205373
saint oyen,2025-02-01,200,328.704223915625,1.643521119578125
saint oyen,2025-03-01,326,463.943010431492,1.4231380688082576
saint oyen,2025-04-01,208.99999999999994,287.714917433879,1.376626399205163
saint oyen,2025-05-01,202.99999999999994,276.158515558163,1.3603867761485866
saint oyen,2025-06-01,279.9999999999999,374.371329672737,1.3370404631169184
saint oyen,2025-07-01,822,1342.10389116337,1.63272979460264
saint oyen,2025-08-01,1064.9999999999998,1876.73375795227,1.7621913220209111
saint oyen,2025-09-01,218.00000000000003,533.011055778723,2.4450048430216644
saint pierre,2025-01-01,1084.0000000000002,1422.3682416615,1.3121478244109774
saint pierre,2025-02-01,806.9999999999997,1307.29722783914,1.6199469985615125
saint pierre,2025-03-01,782.9999999999998,1132.29718109307,1.4461011252785063
saint pierre,2025-04-01,596.9999999999998,921.196319362698,1.5430424109927945
saint pierre,2025-05-01,697.9999999999999,954.792247631055,1.367897202909821
saint pierre,2025-06-01,997.0000000000002,1223.19245334876,1.226873072566459
saint pierre,2025-07-01,1426.9999999999998,2187.65685115483,1.5330461465696077
saint pierre,2025-08-01,1402.0000000000002,2344.55505888433,1.672293194639322
saint pierre,2025-09-01,653.0000000000001,1528.10057276119,2.3401233886082538
saint rhemy en bosses,2025-01-01,547.0000000000002,661.885495346722,1.2100283278733486
saint rhemy en bosses,2025-02-01,527,867.023935921045,1.6452067095275995
saint rhemy en bosses,2025-03-01,328,470.309428564268,1.4338702090374025
saint rhemy en bosses,2025-04-01,148,195.4279770273,1.3204593042385135
saint rhemy en bosses,2025-05-01,68.00000000000001,92.3084412207679,1.3574770767759983
saint rhemy en bosses,2025-06-01,459.0000000000001,601.239865373761,1.309890774234773
saint rhemy en bosses,2025-07-01,1605,2613.39485887468,1.6282834011680247
saint rhemy en bosses,2025-08-01,1932,3463.68486341075,1.7927975483492495
saint rhemy en bosses,2025-09-01,679.9999999999998,1640.783202406,2.4129164741264715
saint vincent,2025-01-01,6598.000000000003,8936.80382198908,1.354471631098678
saint vincent,2025-02-01,6950.999999999996,11646.1876014651,1.6754693715242566
saint vincent,2025-03-01,6375.000000000003,9631.76772261747,1.510865525116465
saint vincent,2025-04-01,4844.999999999998,7445.22673213352,1.5366825040523266
saint vincent,2025-05-01,6792.0000000000055,9537.9694413912,1.4042946762943451
saint vincent,2025-06-01,5905.999999999997,7022.25381049017,1.1890033542990472
saint vincent,2025-07-01,7747.0000000000055,12097.8970247592,1.5616234703445453
saint vincent,2025-08-01,8222.000000000004,14342.3806781037,1.7443907416813056
saint vincent,2025-09-01,5782.000000000003,14202.2234251612,2.4562821558563117
sarre,2025-01-01,1122.9999999999998,1401.9189124221,1.2483694678736423
sarre,2025-02-01,1384.0000000000002,2152.97288123754,1.5556162436687426
sarre,2025-03-01,758.0000000000003,1064.11389990195,1.4038441951213054
sarre,2025-04-01,724,1094.45214449106,1.5116742327224584
sarre,2025-05-01,1696.0000000000005,2344.39777761505,1.382310010386232
sarre,2025-06-01,3402.9999999999986,4404.77173698285,1.2943789999949609
sarre,2025-07-01,6655.999999999995,10644.5680736725,1.5992440014532012
sarre,2025-08-01,7829.9999999999945,13583.9781259997,1.7348631067688007
sarre,2025-09-01,2664.999999999999,6405.93880902325,2.403729384248875
torgnon,2025-01-01,2788,3620.05090407837,1.2984400660252402
torgnon,2025-02-01,2458.9999999999995,4260.64565910362,1.7326741191962671
torgnon,2025-03-01,1989.999999999999,2909.4273714487,1.4620238047480911
torgnon,2025-04-01,309.00000000000006,425.954463678897,1.3784934099640678
torgnon,2025-05-01,274.9999999999999,370.51837501258,1.3473395455002914
torgnon,2025-06-01,1124.0000000000002,1401.02576376491,1.2464642026378199
torgnon,2025-07-01,2408.0000000000005,3781.27993461035,1.5702989761670887
torgnon,2025-08-01,2332,3757.54151033421,1.6112956733851673
torgnon,2025-09-01,417,1011.35090807719,2.425301937834988
valsavarenche,2025-01-01,148.99999999999997,167.254243508299,1.1225117013979802
valsavarenche,2025-02-01,207.99999999999997,286.655782206095,1.3781527990677647
valsavarenche,2025-03-01,475.00000000000017,596.485472296819,1.2557588890459344
valsavarenche,2025-04-01,1518.0000000000005,2388.39580577692,1.5733832712627926
valsavarenche,2025-05-01,1058,1522.00302252125,1.4385661838575141
valsavarenche,2025-06-01,4160.000000000004,6261.53102378629,1.505175726871703
valsavarenche,2025-07-01,7656.000000000002,13994.0968696062,1.8278600926862847
valsavarenche,2025-08-01,8115.999999999997,16245.1798130367,2.0016239296496683
valsavarenche,2025-09-01,1994.0000000000007,5340.23956377911,2.6781542446234243
valtournenche,2025-01-01,21084.000000000007,28402.2825910056,1.3471012422218551
valtournenche,2025-02-01,21295.999999999996,37211.3854806653,1.74734154210487
valtournenche,2025-03-01,24193.00000000002,36471.7072640595,1.5075314042929555
valtournenche,2025-04-01,17182.000000000015,24368.4260307513,1.4182531737138446
valtournenche,2025-05-01,2868.999999999999,3810.16997224566,1.3280480907095369
valtournenche,2025-06-01,5958.000000000003,7096.06260629883,1.1910142004529753
valtournenche,2025-07-01,18270.999999999996,27283.0566198525,1.4932437534810632
valtournenche,2025-08-01,20702,32049.3754146876,1.5481294278179694
valtournenche,2025-09-01,3819.9999999999977,9012.57010464711,2.35931154571914
verrayes,2025-01-01,494,658.642121057653,1.3332836458656943
verrayes,2025-02-01,364,600.132543667041,1.6487157793050575
verrayes,2025-03-01,291,431.914995212368,1.4842439698019518
verrayes,2025-04-01,183.00000000000006,282.645487203711,1.5445108590366716
verrayes,2025-05-01,303.00000000000006,424.408762992264,1.4006889867731482
verrayes,2025-06-01,443.99999999999994,529.547927060031,1.1926755113964664
verrayes,2025-07-01,666.9999999999998,1045.70744451732,1.5677772781369121
verrayes,2025-08-01,716.9999999999999,1233.04092610124,1.719722351605635
verrayes,2025-09-01,276,653.110262294355,2.366341530052011
verres,2025-01-01,109.00000000000004,138.281807300526,1.2686404339497792
verres,2025-02-01,180.00000000000006,286.541898114808,1.5918994339711552
verres,2025-03-01,103.99999999999997,150.887172429679,1.4508381964392216
verres,2025-04-01,155.99999999999994,231.57278692425,1.484440941822116
verres,2025-05-01,187,260.344944090596,1.3922189523561284
verres,2025-06-01,210.99999999999997,264.54229299526,1.253754943105498
verres,2025-07-01,328.99999999999994,522.016390938948,1.586675960300754
verres,2025-08-01,350.9999999999999,606.395073741301,1.7276212927102597
verres,2025-09-01,243.00000000000006,579.22897252360406,2.383658323142403
villeneuve,2025-01-01,369.99999999999994,477.974807167262,1.2918238031547624
villeneuve,2025-02-01,403.00000000000017,659.600144086455,1.636724923291451
villeneuve,2025-03-01,182.00000000000009,269.851653074637,1.4827013905199828
villeneuve,2025-04-01,170.99999999999994,257.417394393642,1.5053648794949828
villeneuve,2025-05-01,148,205.475820836469,1.3883501407869527
villeneuve,2025-06-01,355.9999999999999,422.033398988763,1.1854870758111324
villeneuve,2025-07-01,340.9999999999999,538.085751881126,1.5779640817628335
villeneuve,2025-08-01,474.00000000000006,843.808754238951,1.7801872452298542
villeneuve,2025-09-01,136.00000000000003,324.598344578446,2.3867525336650437
