"rep","date","arrivals","comune_key","comune_nome","share","arrivals_comune"
1,2025-04-01,71987.7175795192,"saint pierre","Saint-Pierre",0.00812619036200592,584.985896777493
1,2025-04-01,71987.7175795192,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00172393756901268,124.102330842808
1,2025-04-01,71987.7175795192,"saint vincent","Saint-Vincent",0.0656769121216944,4727.93100131144
1,2025-04-01,71987.7175795192,"sarre","Sarre",0.00965453973415006,695.008279742241
1,2025-04-01,71987.7175795192,"torgnon","Torgnon",0.00375749119340328,270.493214838246
1,2025-04-01,71987.7175795192,"valgrisenche","Valgrisenche",0.00249282038130644,179.452449585957
1,2025-04-01,71987.7175795192,"valpelline","Valpelline",0.00130365399273258,93.8470754502452
1,2025-04-01,71987.7175795192,"valsavarenche","Valsavarenche",0.0210688629227123,1516.69935380182
1,2025-04-01,71987.7175795192,"valtournenche","Valtournenche",0.214962288261574,15474.6444976214
1,2025-04-01,71987.7175795192,"verrayes","Verrayes",0.00249331329891576,179.487933599607
1,2025-04-01,71987.7175795192,"verres","Verrès",0.00204278339986048,147.055314465286
1,2025-04-01,71987.7175795192,"villeneuve","Villeneuve",0.00227076759358033,163.467376215385
1,2025-05-01,57588.9835481254,"allein","Allein",0.000123034548720424,7.08543460211152
1,2025-05-01,57588.9835481254,"antey saint andre","Antey-Saint-André",0.00841799816631769,484.783957908219
1,2025-05-01,57588.9835481254,"aosta","Aosta",0.180476991993276,10393.4865227159
1,2025-05-01,57588.9835481254,"arnad","Arnad",0.00732626274581128,421.91202473777
1,2025-05-01,57588.9835481254,"arvier","Arvier",0.00575720467253441,331.551565169775
1,2025-05-01,57588.9835481254,"avise","Avise",0.000628960308158282,36.2211848389512
1,2025-05-01,57588.9835481254,"ayas","Ayas",0.0299115802537657,1722.57750313254
